codigo_escola,codigo_municipio,sre,municipio,escola,localizacao,dependencia
17051649,1720903,DIANOPOLIS,Taguatinga,CENTRO EDUCACIONAL MUNICIPAL LAURA DO CARMO,Urbana,Municipal
17051657,1716703,GUARAI,Colméia,ESCOLA MUNICIPAL JOSEFINA RIBEIRO DOS SANTOS,Urbana,Municipal
17051690,1705508,COLINAS DO TOCANTINS,Colinas do Tocantins,ESCOLA ESTADUAL GUNNAR VINGREN,Urbana,Estadual
17051703,1709500,GURUPI,Gurupi,EDUCANDARIO EVANGELICO EBENEZER,Urbana,Privada
17051746,1708205,GURUPI,Formoso do Araguaia,ESCOLA INDIGENA TXUIRI-HINA,Rural,Estadual
17051789,1711951,PALMAS,Lagoa do Tocantins,ESCOLA MUNICIPAL DELCI RIBEIRO BARROS,Urbana,Municipal
17051797,1705102,PORTO NACIONAL,Chapada da Natividade,CRECHE MUNICIPAL TIA MARTHA,Urbana,Municipal
17051800,1718907,PORTO NACIONAL,Santa Rosa do Tocantins,CRECHE MUNICIPAL ANA THOMAZ NUNES - TIA NOCA,Urbana,Municipal
17051878,1711902,PARAISO,Lagoa da Confusão,CRECHE MUNICIPAL MAE JOSEFA,Urbana,Municipal
17051886,1720804,ARAGUATINS,Sítio Novo do Tocantins,UNIDADE ESCOLAR CRIANCA FELIZ,Urbana,Municipal
17051932,1716505,PEDRO AFONSO,Pedro Afonso,ESCOLA ESPECIAL SANTUARIO DA VIDA,Urbana,Privada
17051975,1721000,PALMAS,Palmas,ESCOLA ESTADUAL PRESBITERIANA EDUCACIONAL E SOCIAL IPES,Urbana,Estadual
17051983,1721000,PALMAS,Palmas,IFTO - CAMPUS PALMAS,Urbana,Federal
17051991,1721000,PALMAS,Palmas,ESCOLA MUNICIPAL MARIA ROSA DE CASTRO SALES,Urbana,Municipal
17052009,1721000,PALMAS,Palmas,CENTRO MUNICIPAL DE EDUCACAO INFANTIL CANTIGA DE NINAR,Urbana,Municipal
17052017,1721000,PALMAS,Palmas,CENTRO MUNICIPAL DE EDUCACAO INFANTIL SONHO ENCANTADO,Urbana,Municipal
17052041,1702158,ARAGUAINA,Araguanã,ESCOLA MUNICIPAL NEUZA ALVES DA SILVA,Rural,Municipal
17052050,1701002,ARAGUAINA,Ananás,CENTRO DE ENSINO MEDIO CABO APARICIO ARAUJO PAZ,Urbana,Estadual
17052068,1702109,ARAGUAINA,Araguaína,COLEGIO ESTADUAL JARDIM PAULISTA,Urbana,Estadual
17052076,1702109,ARAGUAINA,Araguaína,EDUCANDARIO CRISTO REI,Urbana,Privada
17052106,1703073,ARAGUAINA,Barra do Ouro,ESCOLA MUNICIPAL EUSTAQUIO ANTONIO DE OLIVEIRA,Rural,Municipal
17052130,1720101,ARAGUATINS,São Bento do Tocantins,ESCOLA MUNICIPAL NOSSA SENHORA DA CONSOLACAO,Rural,Municipal
17052173,1716208,ARRAIAS,Paranã,ESCOLA MUNICIPAL MANGUEIRA,Rural,Municipal
17052254,1716208,ARRAIAS,Paranã,ESCOLA MUNICIPAL MUCAMBO,Rural,Municipal
17052270,1702406,ARRAIAS,Arraias,CENTRO MUNICIPAL DE EDUCACAO BASICA PROFESSORA LIVIA LORENE BUENO MAIA,Urbana,Municipal
17052289,1702703,ARRAIAS,Aurora do Tocantins,ESCOLA MUNICIPAL MARCOLINA DE ALMEIDA TAVARES,Urbana,Municipal
17052327,1708205,GURUPI,Formoso do Araguaia,COLEGIO MUNICIPAL SILAS RAIMUNDO MILHOMEM DOS SANTOS,Urbana,Municipal
17052343,1700350,GURUPI,Aliança do Tocantins,EDUCANDARIO EVANGELICO JERUSALEM,Urbana,Municipal
17052351,1720259,GURUPI,São Salvador do Tocantins,COLEGIO DE TECELAGEM ARTISTICA NOSSA SENHORA AUXILIADORA,Urbana,Privada
17052424,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA INDIGENA ROMTEPRE,Rural,Estadual
17052432,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA INDIGENA WAKOMEKWA,Rural,Estadual
17052483,1717909,PORTO NACIONAL,Ponte Alta do Tocantins,ESCOLA ESPECIAL AMILSON FRAZAO DOS REIS,Urbana,Privada
17052491,1714302,TOCANTINOPOLIS,Nazaré,ESCOLA ESPECIAL BEM VIVER,Urbana,Privada
17052505,1721208,TOCANTINOPOLIS,Tocantinópolis,CENTRO EDUCACIONAL DE CURSOS PROFISSIONALIZANTES ANA NERI,Urbana,Privada
17052556,1721000,PALMAS,Palmas,ESCOLA MUNICIPAL MARIA JULIA AMORIM SOARES RODRIGUES,Urbana,Municipal
17052564,1721000,PALMAS,Palmas,CENTRO EDUCACIONAL SAO FRANCISCO DE ASSIS,Urbana,Privada
17052580,1720937,DIANOPOLIS,Taipas do Tocantins,CENTRO EDUCACIONAL DE EDUCACAO INFANTIL MARIA MARTINS,Urbana,Municipal
17052637,1713957,ARAGUAINA,Muricilândia,CENTRO MUNICIPAL DE EDUCACAO INFANTIL CRECHE PINGUINHO DE GENTE,Urbana,Municipal
17052645,1702109,ARAGUAINA,Araguaína,SESC - SERVICO SOCIAL DO COMERCIO,Urbana,Privada
17052661,1702406,ARRAIAS,Arraias,ESCOLA MUNICIPAL JOAQUIM AIRES FRANCA,Rural,Municipal
17052688,1716208,ARRAIAS,Paranã,CRECHE MUNICIPAL TIA MESSIAS,Urbana,Municipal
17052696,1716208,ARRAIAS,Paranã,ESCOLA MUNICIPAL FLORACY BONFIM PEREIRA DE ARAUJO,Urbana,Municipal
17052700,1716208,ARRAIAS,Paranã,ESCOLA MUNICIPAL RAINHA DA PAZ,Rural,Municipal
17052785,1718204,PORTO NACIONAL,Porto Nacional,ESCOLA MUNICIPAL MARIA DE MELO SOUSA,Urbana,Municipal
17052793,1721208,TOCANTINOPOLIS,Tocantinópolis,CRECHE MUNICIPAL MARIA DE LOURDES,Urbana,Municipal
17052807,1721208,TOCANTINOPOLIS,Tocantinópolis,ESCOLA ESTADUAL INDIGENA KATANGAAH,Rural,Estadual
17052815,1721208,TOCANTINOPOLIS,Tocantinópolis,ESCOLA ESTADUAL INDIGENA KATAM,Rural,Estadual
17052823,1711902,PARAISO,Lagoa da Confusão,ESCOLA INDIGENA TEWADURE,Rural,Estadual
17052831,1717503,PARAISO,Pium,ESCOLA MUNICIPAL SAO JOAO,Rural,Municipal
17052840,1716109,PARAISO,Paraíso do Tocantins,CRECHE MUNICIPAL MARIA JOSE DOS SANTOS,Urbana,Municipal
17052874,1702208,ARAGUATINS,Araguatins,ESCOLA MUNICIPAL JANUARIO RIBEIRO DA SILVA,Rural,Municipal
17052882,1702901,ARAGUATINS,Axixá do Tocantins,PRE ESCOLAR SAO FRACISCO DE ASSIS,Urbana,Municipal
17052904,1702109,ARAGUAINA,Araguaína,SESC CENTRO EDUCACIONAL SESC LER,Urbana,Privada
17052963,1720978,GURUPI,Talismã,COLEGIO ESTADUAL DE TALISMA,Urbana,Estadual
17052971,1716604,GURUPI,Peixe,ESCOLA MUNICIPAL MESTRE FRANCISCO RIBEIRO,Urbana,Municipal
17052998,1702901,ARAGUATINS,Axixá do Tocantins,ESCOLA MUNICIPAL OSVALDO REIS,Urbana,Municipal
17053048,1713205,MIRACEMA DO TOCANTINS,Miracema do Tocantins,ESCOLA DE TEMPO INTEGRAL MUNICIPAL VILMAR VASCONCELOS FEITOSA,Urbana,Municipal
17053064,1701002,ARAGUAINA,Ananás,ESCOLA MUNICIPAL DOMINGOS MARTINS,Rural,Municipal
17053072,1702109,ARAGUAINA,Araguaína,ESCOLA MUNICIPAL FRANCISCO BUENO DE FREITAS PASTOR FIICO,Urbana,Municipal
17053080,1702109,ARAGUAINA,Araguaína,ESCOLA MUNICIPAL DOMINGOS DE SOUZA LEMOS,Urbana,Municipal
17053099,1701309,ARAGUAINA,Aragominas,ESCOLA MUL JOSE MOTA GOMES DA SILVA,Rural,Municipal
17053145,1705607,DIANOPOLIS,Conceição do Tocantins,EMEI DE TEMPO INTEGRAL SADJA SAMARA MIRANDA SOUZA,Urbana,Municipal
17053196,1721000,PALMAS,Palmas,SERVICO SOCIAL DO COMERCIO- SESC ESCOLA,Urbana,Privada
17053226,1702109,ARAGUAINA,Araguaína,ESCOLA INFANTIL SEMENTE DO SABER,Urbana,Privada
17053234,1702109,ARAGUAINA,Araguaína,CENTRO EDUCACIONAL INFANTIL MUNICIPAL GLORIA MORAIS,Urbana,Municipal
17053242,1702109,ARAGUAINA,Araguaína,CENTRO EDUCACIONAL INFANTIL MUNICIPAL RAIMUNDO ALVES LIRA,Urbana,Municipal
17053250,1702109,ARAGUAINA,Araguaína,CENTRO EDUCACIONAL INFANTIL MUNICIPAL BOANICE BOTELHO KALIL,Urbana,Municipal
17053277,1717206,ARAGUAINA,Piraquê,CRECHE MUNICIPAL DE TEMPO INTEGRAL MEUS PRIMEIROS PASSOS,Urbana,Municipal
17053285,1722107,ARAGUAINA,Xambioá,CENTRO EDUCACIONAL MARIA ALVES ANTUNES,Urbana,Municipal
17053293,1706258,GURUPI,Crixás do Tocantins,ESCOLA MUNICIPAL PERY MARQUES,Urbana,Municipal
17053315,1709500,GURUPI,Gurupi,ESCOLA ESTADUAL PASSO A PASSO,Urbana,Estadual
17053323,1709500,GURUPI,Gurupi,ESCOLINHA SITIO DO PICAPAU AMARELO,Urbana,Privada
17053340,1709500,GURUPI,Gurupi,ESCOLA INFANTIL CANTINHO FELIZ,Urbana,Privada
17053358,1709500,GURUPI,Gurupi,SESC ESCOLA,Urbana,Privada
17053366,1703909,PARAISO,Caseara,CRECHE MUNICIPAL CRIANCA FELIZ,Urbana,Municipal
17053374,1711902,PARAISO,Lagoa da Confusão,ESCOLA ESPECIAL LAGOA DA CONFUSAO,Urbana,Privada
17053382,1717503,PARAISO,Pium,ESCOLA MUNICIPAL ALEGRIA DE VIVER,Urbana,Municipal
17053390,1718204,PORTO NACIONAL,Porto Nacional,SERVICO SOCIAL DO COMERCIO,Urbana,Privada
17053412,1721208,TOCANTINOPOLIS,Tocantinópolis,ESCOLA ESTADUAL INDIGENA KAGAPIXI,Rural,Estadual
17053420,1721208,TOCANTINOPOLIS,Tocantinópolis,ESCOLA INDIGENA KAXWARE,Rural,Estadual
17053439,1703206,COLINAS DO TOCANTINS,Bernardo Sayão,CENTRO MUNICIPAL DE EDUCACAO INFANTIL - CMEI DE TEMPO INTEGRAL VALTEIR RODRIGUES RIBEIRO,Urbana,Municipal
17053455,1721109,MIRACEMA DO TOCANTINS,Tocantínia,CEMIX-CENTRO DE ENSINO MEDIO INDIGENA XERENTE WARA,Rural,Estadual
17053471,1716109,PARAISO,Paraíso do Tocantins,SERVICO SOCIAL DO COMERCIO PROJETO SESC LER,Urbana,Privada
17053510,1716109,PARAISO,Paraíso do Tocantins,ESCOLA PEQUENO ANJO,Urbana,Privada
17053528,1717008,PORTO NACIONAL,Pindorama do Tocantins,CRECHE TIA CARMOSINA GONCALVES,Urbana,Municipal
17053552,1721000,PALMAS,Palmas,ESCOLA MUNICIPAL ANTONIO GONCALVES DE CARVALHO FILHO,Urbana,Municipal
17053560,1721000,PALMAS,Palmas,ESCOLA MUNICIPAL BEATRIZ RODRIGUES DA SILVA,Urbana,Municipal
17053579,1721000,PALMAS,Palmas,SENAI- SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL,Urbana,Privada
17053595,1721000,PALMAS,Palmas,ESCOLA ESTADUAL MUNDO SOCIO DO SABER,Urbana,Estadual
17053617,1711902,PARAISO,Lagoa da Confusão,ESCOLA ESTADUAL INDIGENA KRUMARE,Rural,Estadual
17053641,1707009,DIANOPOLIS,Dianópolis,ESCOLA MUNICIPAL IMACULADA CONCEICAO,Urbana,Municipal
17053668,1720978,GURUPI,Talismã,CENTRO EDUCACIONAL MUNICIPAL DE EDUCACAO INFANTIL SENADOR JOAO BATISTA DE JESUS RIBEIRO,Urbana,Municipal
17053676,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA MUNICIPAL PROFESSOR CONSTANTINO PEDRO DE CASTRO,Urbana,Municipal
17053692,1702109,ARAGUAINA,Araguaína,EDUCANDARIO ESPIRITA FRANCISCO THIESEN,Urbana,Privada
17053706,1709005,ARAGUAINA,Goiatins,CRECHE MUNICIPAL GENTE PEQUENA,Urbana,Municipal
17053714,1702109,ARAGUAINA,Araguaína,ESCOLA LAR ADVENTISTA,Urbana,Privada
17053722,1709005,ARAGUAINA,Goiatins,ESCOLA INDIGENA BACURI,Rural,Estadual
17053730,1702901,ARAGUATINS,Axixá do Tocantins,ESCOLA MUNICIPAL SANTA JULIANA,Rural,Municipal
17053757,1720309,ARAGUATINS,São Sebastião do Tocantins,ESCOLA MUL PROF DOCILDA SANTOS FERREIRA SILVA,Rural,Municipal
17053790,1716208,ARRAIAS,Paranã,ESCOLA MUNICIPAL BARREIRO,Rural,Municipal
17053803,1716208,ARRAIAS,Paranã,ESCOLA MUNICIPAL INDAIA,Rural,Municipal
17053897,1708205,GURUPI,Formoso do Araguaia,CENTRO MUNICIPAL DE EDUCACAO INFANTIL - CEMEI,Urbana,Municipal
17053927,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA INDIGENA SEPRTUMEKWA,Rural,Estadual
17053935,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA ESTADUAL INDIGENA KBAREWDEHU,Rural,Estadual
17053943,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA INDIGENA DAWAPSIKWA,Rural,Estadual
17053951,1707108,PARAISO,Divinópolis do Tocantins,CENTRO EDUCACIONAL TIA DENIS,Urbana,Municipal
17053960,1707108,PARAISO,Divinópolis do Tocantins,ESCOLA ESPECIAL LUZ DO SABER - APAE,Urbana,Municipal
17053986,1713601,PORTO NACIONAL,Monte do Carmo,COLEGIO ESTADUAL AGRICOLA BRIGADAS CHE GUEVARA,Rural,Estadual
17054028,1713205,MIRACEMA DO TOCANTINS,Miracema do Tocantins,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DONA REGINA,Urbana,Municipal
17054036,1713205,MIRACEMA DO TOCANTINS,Miracema do Tocantins,CENTRO EDUCACIONAL MUNDO FELIZ,Urbana,Privada
17054052,1708254,GUARAI,Tabocão,ESCOLA ESPECIAL EDISON DUTRA,Urbana,Privada
17054060,1721000,PALMAS,Palmas,ESCOLA ESTADUAL MARIA DOS REIS ALVES BARROS,Urbana,Estadual
17054079,1721000,PALMAS,Palmas,UPERIMM INSTITUTO DE ENSINO LTDA,Urbana,Privada
17054109,1717909,PORTO NACIONAL,Ponte Alta do Tocantins,ESCOLA MUNICIPAL SANTA TEREZA,Rural,Municipal
17054117,1722107,ARAGUAINA,Xambioá,CENTRO EDUCACIONAL FRANCISCA ANTUNES DE CARVALHO,Urbana,Privada
17054125,1708304,GUARAI,Goianorte,ESCOLA ESPECIAL NOVO PARAISO,Urbana,Privada
17054133,1707009,DIANOPOLIS,Dianópolis,ESCOLA MUNICIPAL SANTA LUZIA,Urbana,Municipal
17054222,1702109,ARAGUAINA,Araguaína,ESCOLA COMECINHO DE VIDA,Urbana,Privada
17054257,1709500,GURUPI,Gurupi,ASSOCIACAO BERCARIO ESPIRITA MARIA DE NAZARE,Urbana,Privada
17054265,1721000,PALMAS,Palmas,CENTRO EDUCACIONAL PRISMA,Urbana,Privada
17054290,1705508,COLINAS DO TOCANTINS,Colinas do Tocantins,CENTRO MUNICIPAL DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO - CMAEE,Urbana,Municipal
17054320,1721000,PALMAS,Palmas,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - CEP - PALMAS,Urbana,Privada
17054338,1721208,TOCANTINOPOLIS,Tocantinópolis,ESCOLA ESTADUAL INDIGENA KOKRE,Rural,Estadual
17054346,1721208,TOCANTINOPOLIS,Tocantinópolis,ESCOLA INDIGENA GOHKRU,Rural,Estadual
17054354,1706506,TOCANTINOPOLIS,Darcinópolis,ESCOLA MUNICIPAL BELA VISTA,Urbana,Municipal
17054362,1709500,GURUPI,Gurupi,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - UNIDADE OPERATIVA GURUPI,Urbana,Privada
17054370,1702109,ARAGUAINA,Araguaína,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - UNIDADE OPERATIVA ARAGUAINA,Urbana,Privada
17054389,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA ESTADUAL INDIGENA SREWE,Rural,Estadual
17054397,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA INDIGENA TEZAHI,Rural,Estadual
17054400,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA ESTADUAL INDIGENA KUPSINA,Rural,Estadual
17054419,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA INDIGENA AKEZANE,Rural,Estadual
17054460,1702901,ARAGUATINS,Axixá do Tocantins,ESCOLA MUNICIPAL SANTA BARBARA,Rural,Municipal
17054478,1702109,ARAGUAINA,Araguaína,ESCOLA MUNICIPAL WILLIAM CASTELO BRANCO MARTINS,Urbana,Municipal
17054486,1721000,PALMAS,Palmas,COLEGIO MARANATA,Urbana,Privada
17054516,1707108,PARAISO,Divinópolis do Tocantins,CENTRO MUNICIPAL DE EDUCACAO INFANTIL NOSSA SENHORA DO CARMO,Urbana,Municipal
17054567,1721000,PALMAS,Palmas,CENTRO MUNICIPAL DE EDUCACAO INFANTIL CANTINHO DO SABER,Urbana,Municipal
17054575,1712157,ARRAIAS,Lavandeira,ESCOLA MUNICIPAL NERCILENE ROCHA,Urbana,Municipal
17054583,1721257,PEDRO AFONSO,Tupirama,ESCOLA MUNICIPAL MARIA JOSE ALVES MIRANDA,Urbana,Municipal
17054621,1714880,ARAGUAINA,Nova Olinda,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL ANTONIO FILEMON GOMES,Urbana,Municipal
17054702,1702554,ARAGUATINS,Augustinópolis,ESCOLA HERDEIROS DO FUTURO - EHF,Urbana,Privada
17054729,1709500,GURUPI,Gurupi,SENAI-SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL,Urbana,Privada
17054737,1700707,GURUPI,Alvorada,CRECHE MUNICIPAL ARCO-IRIS,Urbana,Municipal
17054753,1702307,COLINAS DO TOCANTINS,Arapoema,COLEGIO MESSIAS SANTOS,Urbana,Privada
17054770,1718451,PARAISO,Pugmil,CRECHE MUNICIPAL MARIA RIBEIRO DA SILVA,Urbana,Municipal
17054788,1706258,GURUPI,Crixás do Tocantins,CMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL CRIANCA FELIZ,Urbana,Municipal
17054796,1707405,ARAGUATINS,Esperantina,ESCOLA FAMILIA AGRICOLA DO BICO DO PAPAGAIO PADRE JOSIMO,Rural,Estadual
17054800,1702554,ARAGUATINS,Augustinópolis,ESCOLA MUNICIPAL ANACLETO PAULINO DA SILVA,Urbana,Municipal
17054834,1703057,COLINAS DO TOCANTINS,Bandeirantes do Tocantins,ESCOLA DE EDUCACAO ESPECIAL FONTE DO SABER,Urbana,Privada
17054842,1721000,PALMAS,Palmas,ESCOLA MUNICIPAL MARIA VERONICA ALVES DE SOUSA,Urbana,Municipal
17054850,1721000,PALMAS,Palmas,ESCOLA MUNICIPAL LUCIA SALES PEREIRA RAMOS,Urbana,Municipal
17054869,1721000,PALMAS,Palmas,CENTRO MUNICIPAL DE EDUCACAO INFANTIL CHAPEUZINHO VERMELHO,Urbana,Municipal
17054877,1721000,PALMAS,Palmas,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PRINCIPES E PRINCESAS,Urbana,Municipal
17054885,1721000,PALMAS,Palmas,CENTRO MUNICIPAL DE EDUCACAO INFANTIL CRIANCA FELIZ,Urbana,Municipal
17054907,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL TEREZA HILARIO RIBEIRO,Urbana,Municipal
17054915,1718204,PORTO NACIONAL,Porto Nacional,COLEGIO SABER LTDA,Urbana,Privada
17054931,1706001,GUARAI,Couto Magalhães,ESCOLA ESPECIAL DEUS E FIEL,Urbana,Privada
17054940,1702208,ARAGUATINS,Araguatins,ESCOLA MUNICIPAL VANOR DA COSTA PARREAO,Urbana,Municipal
17054966,1702109,ARAGUAINA,Araguaína,ESCOLA INFANTIL PASSOS FIRMES,Urbana,Privada
17054974,1706001,GUARAI,Couto Magalhães,CRECHE MUNICIPAL DE TEMPO INTEGRAL DORVALINA MARTINS DA SILVA,Urbana,Municipal
17054982,1706001,GUARAI,Couto Magalhães,ESCOLA MUNICIPAL MARISA LETICIA LULA DA SILVA,Rural,Municipal
17054990,1702109,ARAGUAINA,Araguaína,COLEGIO INTELECTUS KIDS TEENS,Urbana,Privada
17055040,1715101,PALMAS,Novo Acordo,CRECHE MUNICIPAL MAE DUVIGEM,Urbana,Municipal
17055059,1707009,DIANOPOLIS,Dianópolis,IFTO - CAMPUS DIANOPOLIS,Rural,Federal
17055067,1702208,ARAGUATINS,Araguatins,CENTRO DE EDUCACAO INFANTIL DONA MARINA PEREIRA DE MIRANDA,Urbana,Municipal
17055075,1709005,ARAGUAINA,Goiatins,CRECHE MUNICIPAL JOSE DE ARAUJO COELHO,Rural,Municipal
17055083,1717909,PORTO NACIONAL,Ponte Alta do Tocantins,ESCOLA MUNICIPAL CRECHE PROFESSORA ADELAIDE AIRES DA SILVA BARROS,Urbana,Municipal
17055113,1703701,PORTO NACIONAL,Brejinho de Nazaré,CMEI LAURINDO AIRES DA SILVA,Urbana,Municipal
17055130,1714302,TOCANTINOPOLIS,Nazaré,CRECHE MUNICIPAL DONA TEREZA RODRIGUES DE CARVALHO,Urbana,Municipal
17055148,1703107,PARAISO,Barrolândia,CENTRO MUNICIPAL DE EDUCACAO INFANTIL CRISTINO REGENES CARDOSO,Urbana,Municipal
17055156,1705557,ARRAIAS,Combinado,CRECHE MUNICIPAL CASTELO ENCANTADO DONA DONINHA,Urbana,Municipal
17055172,1713205,MIRACEMA DO TOCANTINS,Miracema do Tocantins,ESTACAO DA CRIANCA,Urbana,Privada
17055180,1709500,GURUPI,Gurupi,ESCOLA MUNICIPAL PROFESSOR VALNIR DE SOUZA SOARES,Urbana,Municipal
17055199,1716604,GURUPI,Peixe,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA DE JESUS BARROS,Urbana,Municipal
17055202,1707009,DIANOPOLIS,Dianópolis,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA PARTEIRA,Urbana,Municipal
17055229,1703891,ARAGUATINS,Carrasco Bonito,CENTRO MUNICIPAL DE EDUCACAO INFANTIL NOE GONCALVES,Urbana,Municipal
17055237,1716703,GUARAI,Colméia,CENTRO MUNICIPAL DE EDUCACAO INFANTIL FABYANO RIBEIRO DE OLIVEIRA,Urbana,Municipal
17055245,1721000,PALMAS,Palmas,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PEQUENOS BRILHANTES,Urbana,Municipal
17055253,1721000,PALMAS,Palmas,CENTRO MUNICIPAL DE EDUCACAO INFANTIL CARROSSEL,Urbana,Municipal
17055261,1702109,ARAGUAINA,Araguaína,CRECHE MUNICIPAL JOSE XAVIER,Urbana,Municipal
17055270,1702109,ARAGUAINA,Araguaína,CENTRO DE EDUCACAO INFANTIL- CEI PROFESSORA EDILIA MORAES SOARES,Urbana,Municipal
17055288,1702109,ARAGUAINA,Araguaína,CENTRO EDUCACIONAL INFANTIL PROFESSORA LUSINEIDE DOS SANTOS NASCIMENTO PROFESSORA NEIDE,Urbana,Municipal
17055296,1702109,ARAGUAINA,Araguaína,CENTRO DE EDUCACAO INFANTIL - CEI SITIO DA DONA BENTA,Urbana,Municipal
17055300,1702109,ARAGUAINA,Araguaína,CENTRO DE EDUCACAO INFANTIL - CEI CORA CORALINA,Urbana,Municipal
17055318,1702109,ARAGUAINA,Araguaína,ESCOLA MUNICIPAL LUIZ GONZAGA,Urbana,Municipal
17055326,1702901,ARAGUATINS,Axixá do Tocantins,CRECHE MUNICIPAL GABRIEL SIQUEIRA CAMPOS,Urbana,Municipal
17055334,1702554,ARAGUATINS,Augustinópolis,ESCOLA MUNICIPAL ANDREIA DOS SANTOS SOUSA,Rural,Municipal
17055350,1721000,PALMAS,Palmas,CENTRO DE ENSINO INTEGRADO DAS AMERICAS - ESCOLA MAPLE BEAR DE PALMAS,Urbana,Privada
17055369,1718204,PORTO NACIONAL,Porto Nacional,ESCOLA PINGO DE GENTE,Rural,Privada
17055377,1716505,PEDRO AFONSO,Pedro Afonso,IFTO - CAMPUS PEDRO AFONSO,Urbana,Federal
17055393,1716307,COLINAS DO TOCANTINS,Pau D'Arco,CENTRO DE EDUCACAO INFANTIL PROFESSORA EUZENIR DE SOUZA ALCANTARA,Urbana,Municipal
17055407,1718907,PORTO NACIONAL,Santa Rosa do Tocantins,CENTRO EDUCACIONAL AQUARELA,Urbana,Privada
17055415,1709005,ARAGUAINA,Goiatins,ESCOLA MUNICIPAL INDIGENA RIO VERMELHO,Rural,Municipal
17055423,1709005,ARAGUAINA,Goiatins,ESCOLA MUNICIPAL INDIGENA 19 DE ABRIL,Rural,Municipal
17055431,1720200,ARAGUATINS,São Miguel do Tocantins,CRECHE MUNICIPAL MENINO JESUS,Rural,Municipal
17055440,1721000,PALMAS,Palmas,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - UNIDADE OPERATIVA TAQUARALTO,Urbana,Privada
17055466,1709500,GURUPI,Gurupi,ASSOCIACAO GURUPIENSE DOS AMIGOS DO BASQUETEBOL,Urbana,Privada
17055474,1711803,COLINAS DO TOCANTINS,Juarina,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOAO BATISTA DE JESUS RIBEIRO,Urbana,Municipal
17055482,1721000,PALMAS,Palmas,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PEQUENINOS DO CERRADO,Urbana,Municipal
17055490,1721000,PALMAS,Palmas,CENTRO MUNICIPAL DE EDUCACAO INFANTIL SEMENTINHAS DO SABER,Urbana,Municipal
17055512,1710508,PEDRO AFONSO,Itacajá,CEMEI -CENTRO MUNICIPAL DE EDUCACAO INFANTIL ANTONIA DE ALENCAR FERNANDES,Urbana,Municipal
17055520,1709500,GURUPI,Gurupi,CENTRO MUNICIPAL DE EDUCACAO INFANTIL IRMA DIVINA,Urbana,Municipal
17055539,1721000,PALMAS,Palmas,COLEGIO NABLA E VESTIBULARES,Urbana,Privada
17055547,1718204,PORTO NACIONAL,Porto Nacional,CRECHE DONA APARECIDA BERTAN VENTURINI,Urbana,Municipal
17055555,1718204,PORTO NACIONAL,Porto Nacional,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA LIDIANE BARBOSA PIRES,Urbana,Municipal
17055571,1705508,COLINAS DO TOCANTINS,Colinas do Tocantins,IFTO - CAMPUS COLINAS DO TOCANTINS,Urbana,Federal
17055580,1708205,GURUPI,Formoso do Araguaia,IFTO - CAMPUS AVANCADO FORMOSO DO ARAGUAIA,Urbana,Federal
17055598,1711902,PARAISO,Lagoa da Confusão,IFTO - CAMPUS AVANCADO LAGOA DA CONFUSAO,Urbana,Federal
17055628,1705508,COLINAS DO TOCANTINS,Colinas do Tocantins,CRECHE MUNICIPAL CACAUZINHA,Urbana,Municipal
17055636,1705508,COLINAS DO TOCANTINS,Colinas do Tocantins,CRECHE MUNICIPAL DONA ELIDIA FIM FERRARI,Urbana,Municipal
17055644,1718204,PORTO NACIONAL,Porto Nacional,CENTRO DE ENSINO VERBO,Urbana,Privada
17055652,1721000,PALMAS,Palmas,ESCOLA MUNICIPAL DE TEMPO INTEGRAL PROFª MARGARIDA LEMOS GONCALVES,Urbana,Municipal
